ActivityHour,hour_step
2016-03-29T17:00:00Z,362.8787878787879
2016-03-13T18:00:00Z,362.42424242424244
2016-03-24T19:00:00Z,362.1818181818182
2016-05-05T07:00:00Z,362
2016-03-18T15:00:00Z,361.8787878787879
2016-04-23T22:00:00Z,361.75
2016-05-03T09:00:00Z,361.58620689655174
2016-03-20T08:00:00Z,361.5151515151515
2016-03-25T20:00:00Z,360.6363636363636
2016-04-02T20:00:00Z,360.375
2016-04-14T07:00:00Z,359.4848484848485
2016-03-12T09:00:00Z,359.3030303030303
2016-04-01T12:00:00Z,358.57575757575756
2016-04-13T13:00:00Z,358.45454545454544
2016-04-01T14:00:00Z,358.3939393939394
2016-03-24T11:00:00Z,357.3333333333333
2016-05-02T07:00:00Z,357.13793103448273
2016-04-13T10:00:00Z,357.1212121212121
2016-04-15T10:00:00Z,356.90909090909093
2016-03-16T07:00:00Z,356.7878787878788
2016-05-09T11:00:00Z,356.51851851851853
2016-04-18T17:00:00Z,354.84375
2016-03-17T08:00:00Z,354.7878787878788
2016-03-23T16:00:00Z,351.4848484848485
2016-03-15T21:00:00Z,350.5151515151515
2016-03-15T10:00:00Z,350.42424242424244
2016-03-22T14:00:00Z,349.57575757575756
2016-03-19T09:00:00Z,349.3636363636364
2016-05-01T12:00:00Z,349.1
2016-04-04T09:00:00Z,349.03125
2016-04-05T11:00:00Z,348.3939393939394
2016-05-01T16:00:00Z,348.13793103448273
2016-05-11T19:00:00Z,347.42857142857144
2016-03-23T17:00:00Z,346.42424242424244
2016-05-08T20:00:00Z,346.2962962962963
2016-04-06T07:00:00Z,346.125
2016-03-23T11:00:00Z,346
2016-04-24T09:00:00Z,346
2016-04-26T14:00:00Z,345.0625
2016-03-14T14:00:00Z,344.8484848484849
2016-03-19T11:00:00Z,344.6969696969697
2016-05-11T09:00:00Z,344.30434782608694
2016-05-01T07:00:00Z,343.3333333333333
2016-05-06T06:00:00Z,343.3103448275862
2016-04-10T17:00:00Z,343.2
2016-05-09T20:00:00Z,343.08
2016-03-18T11:00:00Z,342.57575757575756
2016-03-28T15:00:00Z,342.27272727272725
2016-05-01T14:00:00Z,341.96666666666664
2016-03-17T16:00:00Z,340.6969696969697
2016-04-14T21:00:00Z,340.6363636363636
2016-04-21T21:00:00Z,339.8125
2016-04-18T15:00:00Z,339.46875
2016-04-30T09:00:00Z,338.6666666666667
2016-05-05T22:00:00Z,338.6551724137931
2016-03-31T07:00:00Z,337.72727272727275
2016-05-11T08:00:00Z,336.30434782608694
2016-04-26T06:00:00Z,335.34375
2016-04-12T21:00:00Z,335.27272727272725
2016-04-26T16:00:00Z,334.5625
2016-04-06T16:00:00Z,334.46875
2016-03-18T21:00:00Z,334.3939393939394
2016-04-02T09:00:00Z,333.72727272727275
2016-03-15T14:00:00Z,333.09090909090907
2016-03-28T18:00:00Z,333.09090909090907
2016-04-12T15:00:00Z,332.8181818181818
2016-05-10T20:00:00Z,332.5416666666667
2016-03-28T08:00:00Z,331.24242424242425
2016-05-02T21:00:00Z,331.2068965517241
2016-03-21T13:00:00Z,329.6060606060606
2016-05-09T09:00:00Z,329.5925925925926
2016-03-18T10:00:00Z,329.5151515151515
2016-03-29T15:00:00Z,329.4848484848485
2016-05-03T15:00:00Z,328.6551724137931
2016-03-13T17:00:00Z,328.45454545454544
2016-04-02T21:00:00Z,328.15625
2016-04-28T09:00:00Z,328
2016-03-23T15:00:00Z,327.8484848484849
2016-04-15T15:00:00Z,326.8484848484849
2016-04-28T20:00:00Z,325.90625
2016-04-11T20:00:00Z,325.6818181818182
2016-03-27T11:00:00Z,325.09090909090907
2016-04-28T07:00:00Z,324.9375
2016-05-06T17:00:00Z,324.44827586206895
2016-05-09T07:00:00Z,323.9259259259259
2016-03-23T07:00:00Z,323.72727272727275
2016-03-17T07:00:00Z,323.57575757575756
2016-03-18T08:00:00Z,323.1212121212121
2016-03-13T21:00:00Z,322.8181818181818
2016-04-10T19:00:00Z,322.76
2016-04-28T15:00:00Z,322.75
2016-05-11T20:00:00Z,322.57142857142856
2016-04-05T15:00:00Z,322.5625
2016-04-17T11:00:00Z,322.46875
2016-05-05T06:00:00Z,322.0344827586207
2016-03-29T16:00:00Z,321.24242424242425
2016-04-30T21:00:00Z,320.6333333333333
2016-04-13T11:00:00Z,320.27272727272725
2016-03-31T21:00:00Z,319.1515151515151
2016-03-14T15:00:00Z,318.75757575757575
2016-04-16T07:00:00Z,317.84375
2016-03-14T16:00:00Z,316.5151515151515
2016-04-16T20:00:00Z,316.40625
2016-04-13T14:00:00Z,316.3333333333333
2016-05-07T21:00:00Z,316.2962962962963
2016-04-28T06:00:00Z,315.71875
2016-03-21T11:00:00Z,314.3333333333333
2016-03-18T20:00:00Z,314.24242424242425
2016-04-22T10:00:00Z,313.75
2016-04-16T16:00:00Z,313.65625
2016-04-10T09:00:00Z,312.9230769230769
2016-03-24T08:00:00Z,312.90909090909093
2016-03-26T12:00:00Z,312.6060606060606
2016-03-22T22:00:00Z,312.1515151515151
2016-04-13T07:00:00Z,312
2016-03-19T18:00:00Z,311.8484848484849
2016-04-22T14:00:00Z,311.15625
2016-04-19T21:00:00Z,310.25
2016-03-24T13:00:00Z,309.27272727272725
2016-03-14T10:00:00Z,308.8484848484849
2016-05-04T15:00:00Z,308.7931034482759
2016-04-27T10:00:00Z,308.5625
2016-04-12T20:00:00Z,308.3333333333333
2016-04-01T07:00:00Z,308.1818181818182
2016-03-23T10:00:00Z,308.030303030303
2016-04-28T08:00:00Z,307.5
2016-05-06T15:00:00Z,307.44827586206895
2016-04-22T15:00:00Z,306.125
2016-05-12T09:00:00Z,305.6111111111111
2016-03-21T15:00:00Z,305.5151515151515
2016-05-05T20:00:00Z,305.41379310344826
2016-05-06T10:00:00Z,305.41379310344826
2016-04-01T22:00:00Z,305.1515151515151
2016-04-18T20:00:00Z,304.875
2016-03-19T19:00:00Z,304.5151515151515
2016-04-29T09:00:00Z,304.06451612903226
2016-03-14T08:00:00Z,304.06060606060606
2016-03-19T17:00:00Z,303.969696969697
2016-04-07T11:00:00Z,301.90625
2016-04-18T07:00:00Z,301.03125
2016-03-29T14:00:00Z,300
2016-03-29T19:00:00Z,299.93939393939394
2016-04-15T22:00:00Z,299.65625
2016-05-10T08:00:00Z,299.125
2016-03-22T21:00:00Z,298.8787878787879
2016-05-12T08:00:00Z,298.72222222222223
2016-04-03T21:00:00Z,298
2016-03-14T11:00:00Z,297.06060606060606
2016-03-15T07:00:00Z,297
2016-05-04T22:00:00Z,296.82758620689657
2016-04-14T15:00:00Z,294.6060606060606
2016-04-25T15:00:00Z,294.15625
2016-05-07T08:00:00Z,293.89285714285717
2016-03-17T20:00:00Z,292.8787878787879
2016-03-25T19:00:00Z,292.1818181818182
2016-05-06T21:00:00Z,291.44827586206895
2016-03-15T15:00:00Z,288.27272727272725
2016-05-03T06:00:00Z,287.9655172413793
2016-04-27T09:00:00Z,286.6875
2016-03-25T16:00:00Z,286.6363636363636
2016-04-26T21:00:00Z,284.46875
2016-04-06T21:00:00Z,283.96875
2016-05-04T12:00:00Z,283.37931034482756
2016-05-10T15:00:00Z,283.375
2016-03-22T12:00:00Z,283.3030303030303
2016-03-12T20:00:00Z,283.1212121212121
2016-03-24T20:00:00Z,282.6363636363636
2016-04-26T07:00:00Z,282.5625
2016-03-30T07:00:00Z,281.8787878787879
2016-03-13T22:00:00Z,281.54545454545456
2016-05-10T22:00:00Z,280.6666666666667
2016-04-17T20:00:00Z,280.125
2016-04-07T15:00:00Z,279.25
2016-05-04T11:00:00Z,279.2068965517241
2016-03-26T08:00:00Z,279
2016-05-04T21:00:00Z,277.9310344827586
2016-03-25T14:00:00Z,277.8181818181818
2016-03-28T10:00:00Z,277.7878787878788
2016-05-01T15:00:00Z,273.8666666666667
2016-03-14T07:00:00Z,273.1212121212121
2016-04-28T22:00:00Z,272.09375
2016-04-05T06:00:00Z,272.06060606060606
2016-03-24T07:00:00Z,271
2016-04-19T09:00:00Z,270.90625
2016-03-20T11:00:00Z,269.6666666666667
2016-03-12T07:00:00Z,269.54545454545456
2016-04-08T07:00:00Z,268.78125
2016-04-11T08:00:00Z,268.68
2016-04-01T15:00:00Z,268.27272727272725
2016-03-27T18:00:00Z,268.2121212121212
2016-04-07T21:00:00Z,268.03125
2016-04-03T08:00:00Z,265.5625
2016-04-03T12:00:00Z,264.46875
2016-03-15T08:00:00Z,264.42424242424244
2016-04-19T22:00:00Z,264.125
2016-05-04T23:00:00Z,263.9310344827586
2016-03-22T09:00:00Z,263.3636363636364
2016-04-21T07:00:00Z,262.0625
2016-04-09T22:00:00Z,261.60714285714283
2016-04-16T22:00:00Z,260.84375
2016-05-04T20:00:00Z,260.48275862068965
2016-03-23T12:00:00Z,259.93939393939394
2016-04-24T21:00:00Z,259.375
2016-03-27T09:00:00Z,258.6363636363636
2016-03-22T07:00:00Z,257.7878787878788
2016-05-04T13:00:00Z,257.6551724137931
2016-03-16T10:00:00Z,256.57575757575756
2016-05-06T22:00:00Z,256.48275862068965
2016-03-12T21:00:00Z,255.93939393939394
2016-04-13T20:00:00Z,255.78787878787878
2016-04-16T21:00:00Z,255.5
2016-03-23T13:00:00Z,255.06060606060606
2016-04-27T07:00:00Z,254.4375
2016-04-04T14:00:00Z,253.46875
2016-05-04T08:00:00Z,253.27586206896552
2016-04-24T20:00:00Z,253.21875
2016-03-16T22:00:00Z,252.06060606060606
2016-04-10T23:00:00Z,252.04
2016-04-04T15:00:00Z,251.75
2016-04-19T11:00:00Z,251.34375
2016-03-25T21:00:00Z,248.9090909090909
2016-04-21T22:00:00Z,246.25
2016-03-26T13:00:00Z,246.24242424242425
2016-04-13T15:00:00Z,244.9090909090909
2016-03-25T10:00:00Z,243.6969696969697
2016-03-22T16:00:00Z,243
2016-04-21T06:00:00Z,240.5
2016-04-07T07:00:00Z,238.6875
2016-03-18T07:00:00Z,238.3939393939394
2016-03-24T21:00:00Z,238.36363636363637
2016-04-26T22:00:00Z,237.90625
2016-04-20T22:00:00Z,237.28125
2016-04-30T22:00:00Z,237
2016-04-28T21:00:00Z,236.6875
2016-04-04T07:00:00Z,236.125
2016-04-29T06:00:00Z,236
2016-03-21T19:00:00Z,234.6969696969697
2016-04-17T16:00:00Z,234.59375
2016-05-11T21:00:00Z,233.5
2016-05-10T06:00:00Z,233.41666666666666
2016-03-19T16:00:00Z,232.33333333333334
2016-03-30T21:00:00Z,232.33333333333334
2016-04-17T08:00:00Z,232.25
2016-04-08T21:00:00Z,231.32258064516128
2016-04-10T18:00:00Z,230.84
2016-04-10T21:00:00Z,230.68
2016-04-11T06:00:00Z,230.4
2016-03-21T17:00:00Z,229.21212121212122
2016-03-20T21:00:00Z,228.9090909090909
2016-04-29T22:00:00Z,228.8709677419355
2016-05-04T07:00:00Z,227.82758620689654
2016-03-19T23:00:00Z,227.3939393939394
2016-03-18T22:00:00Z,227.27272727272728
2016-04-29T21:00:00Z,226.93548387096774
2016-04-05T22:00:00Z,226.53125
2016-04-19T23:00:00Z,226.46875
2016-04-17T21:00:00Z,224.25
2016-04-14T22:00:00Z,223.78787878787878
2016-03-25T13:00:00Z,223.4848484848485
2016-04-15T23:00:00Z,223.25
2016-05-09T06:00:00Z,222.92592592592592
2016-03-20T18:00:00Z,222.87878787878788
2016-05-08T22:00:00Z,221
2016-04-01T21:00:00Z,220.93939393939394
2016-04-18T22:00:00Z,220.4375
2016-04-27T06:00:00Z,220.125
2016-03-30T20:00:00Z,217.6969696969697
2016-04-02T22:00:00Z,217.34375
2016-05-08T09:00:00Z,216.8148148148148
2016-05-09T23:00:00Z,216.6
2016-04-14T06:00:00Z,216.57575757575756
2016-05-11T06:00:00Z,215.82608695652175
2016-04-15T21:00:00Z,215.28125
2016-05-02T15:00:00Z,215.10344827586206
2016-05-02T06:00:00Z,214.48275862068965
2016-04-04T21:00:00Z,213.65625
2016-03-21T07:00:00Z,211.6969696969697
2016-03-31T23:00:00Z,211.5151515151515
2016-05-10T23:00:00Z,208.25
2016-04-13T21:00:00Z,205.12121212121212
2016-03-26T20:00:00Z,205
2016-03-30T06:00:00Z,200.4848484848485
2016-05-09T22:00:00Z,200.32
2016-04-03T23:00:00Z,199.3125
2016-03-23T20:00:00Z,198.96969696969697
2016-04-03T07:00:00Z,198.25
2016-04-15T06:00:00Z,195.4848484848485
2016-03-28T09:00:00Z,195.1818181818182
2016-04-22T06:00:00Z,194.25
2016-04-22T22:00:00Z,193.6875
2016-04-06T22:00:00Z,193.53125
2016-03-29T22:00:00Z,192.75757575757575
2016-04-30T08:00:00Z,192.6
2016-03-14T21:00:00Z,192.03030303030303
2016-03-29T06:00:00Z,191.9090909090909
2016-04-25T06:00:00Z,191.875
2016-04-20T06:00:00Z,190.625
2016-03-25T07:00:00Z,189.96969696969697
2016-03-25T15:00:00Z,189.75757575757575
2016-03-19T22:00:00Z,189.03030303030303
2016-04-17T22:00:00Z,188.15625
2016-04-20T21:00:00Z,188.15625
2016-04-19T06:00:00Z,187
2016-05-08T23:00:00Z,186.88888888888889
2016-03-12T22:00:00Z,186.6060606060606
2016-04-10T08:00:00Z,184.73076923076923
2016-04-25T22:00:00Z,181.53125
2016-03-26T22:00:00Z,181.27272727272728
2016-03-15T22:00:00Z,181.12121212121212
2016-05-05T23:00:00Z,179.82758620689654
2016-03-22T13:00:00Z,179.21212121212122
2016-04-30T23:00:00Z,177.46666666666667
2016-03-16T06:00:00Z,177.12121212121212
2016-03-17T22:00:00Z,177.03030303030303
2016-04-02T07:00:00Z,176.54545454545453
2016-05-07T07:00:00Z,175.92857142857142
2016-04-30T07:00:00Z,175.26666666666668
2016-04-07T22:00:00Z,174.8125
2016-04-01T06:00:00Z,172.8181818181818
2016-03-20T22:00:00Z,171.57575757575756
2016-03-27T20:00:00Z,170.93939393939394
2016-04-11T22:00:00Z,169.71428571428572
2016-04-27T21:00:00Z,169.5625
2016-04-13T22:00:00Z,169.36363636363637
2016-04-16T23:00:00Z,167.8125
2016-04-12T22:00:00Z,167.15151515151516
2016-04-27T22:00:00Z,166.6875
2016-03-26T21:00:00Z,166.36363636363637
2016-03-31T22:00:00Z,165.3030303030303
2016-03-14T05:00:00Z,164.63636363636363
2016-03-21T16:00:00Z,164.3939393939394
2016-04-02T08:00:00Z,163.9090909090909
2016-03-18T06:00:00Z,163.15151515151516
2016-04-17T07:00:00Z,162.46875
2016-03-28T07:00:00Z,161.3939393939394
2016-03-20T07:00:00Z,155.87878787878788
2016-04-22T23:00:00Z,154.59375
2016-05-01T20:00:00Z,154.27586206896552
2016-03-26T07:00:00Z,153.87878787878788
2016-03-24T15:00:00Z,153.42424242424244
2016-04-12T06:00:00Z,152.84848484848484
2016-05-08T08:00:00Z,152.66666666666666
2016-03-28T21:00:00Z,152.06060606060606
2016-04-04T06:00:00Z,151.28125
2016-04-08T06:00:00Z,151.25
2016-05-12T06:00:00Z,150.27777777777777
2016-04-13T06:00:00Z,150.15151515151516
2016-04-06T06:00:00Z,148.28125
2016-03-22T15:00:00Z,148.21212121212122
2016-03-19T21:00:00Z,146.93939393939394
2016-04-24T22:00:00Z,144.90625
2016-03-17T06:00:00Z,142.12121212121212
2016-05-11T07:00:00Z,141.69565217391303
2016-05-04T06:00:00Z,140.24137931034483
2016-03-21T22:00:00Z,138.21212121212122
2016-04-11T21:00:00Z,138.04545454545453
2016-03-14T23:00:00Z,137.6969696969697
2016-04-29T23:00:00Z,137.66666666666666
2016-04-07T06:00:00Z,137.4375
2016-05-01T06:00:00Z,135.6
2016-03-24T06:00:00Z,135.36363636363637
2016-05-06T23:00:00Z,135.3448275862069
2016-03-28T22:00:00Z,135.12121212121212
2016-05-08T07:00:00Z,134.8148148148148
2016-03-14T06:00:00Z,134.57575757575756
2016-04-18T21:00:00Z,133.9375
2016-05-03T05:00:00Z,133.0344827586207
2016-03-12T06:00:00Z,132.42424242424244
2016-04-26T05:00:00Z,131.8125
2016-03-17T23:00:00Z,129.84848484848484
2016-04-08T22:00:00Z,128.03225806451613
2016-03-25T22:00:00Z,126.15151515151516
2016-03-30T22:00:00Z,126
2016-04-17T00:00:00Z,125.3125
2016-03-23T22:00:00Z,124.87878787878788
2016-05-01T00:00:00Z,124.36666666666666
2016-04-13T23:00:00Z,122.81818181818181
2016-04-09T23:00:00Z,122.66666666666667
2016-03-13T07:00:00Z,121.72727272727273
2016-03-19T08:00:00Z,121.12121212121212
2016-03-27T07:00:00Z,120.45454545454545
2016-04-10T00:00:00Z,119.25925925925925
2016-05-11T22:00:00Z,119.21052631578948
2016-03-23T21:00:00Z,118.87878787878788
2016-03-15T05:00:00Z,117.6969696969697
2016-03-19T07:00:00Z,117.66666666666667
2016-05-05T05:00:00Z,113.27586206896552
2016-03-19T06:00:00Z,112.87878787878788
2016-05-01T22:00:00Z,112.65517241379311
2016-05-06T05:00:00Z,112.37931034482759
2016-05-02T22:00:00Z,111.20689655172414
2016-04-01T23:00:00Z,110.39393939393939
2016-04-17T01:00:00Z,109.9375
2016-03-28T06:00:00Z,109.87878787878788
2016-03-13T23:00:00Z,108.51515151515152
2016-04-06T23:00:00Z,106.90625
2016-03-25T06:00:00Z,106.42424242424242
2016-03-26T23:00:00Z,106.36363636363636
2016-05-01T23:00:00Z,106.17241379310344
2016-03-16T23:00:00Z,106.0909090909091
2016-03-31T06:00:00Z,105.93939393939394
2016-03-21T21:00:00Z,105.36363636363636
2016-04-02T23:00:00Z,104.3125
2016-04-05T23:00:00Z,103.96875
2016-03-25T00:00:00Z,103.93939393939394
2016-03-27T22:00:00Z,103.93939393939394
2016-04-23T23:00:00Z,102.84375
2016-05-03T23:00:00Z,102.62068965517241
2016-05-11T23:00:00Z,100.89473684210526
2016-04-24T23:00:00Z,97.09375
2016-05-10T05:00:00Z,97.08333333333333
2016-04-16T06:00:00Z,94.71875
2016-04-10T22:00:00Z,93.72
2016-03-15T23:00:00Z,92.81818181818181
2016-04-09T06:00:00Z,92.44827586206897
2016-04-03T22:00:00Z,92.125
2016-03-12T23:00:00Z,92.0909090909091
2016-04-07T23:00:00Z,92
2016-04-18T06:00:00Z,90.40625
2016-04-27T23:00:00Z,89.90625
2016-03-27T21:00:00Z,89.48484848484848
2016-03-20T23:00:00Z,89
2016-04-04T22:00:00Z,88.375
2016-03-18T23:00:00Z,88.24242424242425
2016-03-26T00:00:00Z,88.06060606060606
2016-03-15T06:00:00Z,87.21212121212122
2016-04-24T07:00:00Z,86.6875
2016-04-11T23:00:00Z,86.23809523809524
2016-04-28T23:00:00Z,83.84375
2016-04-26T23:00:00Z,82.3125
2016-05-03T01:00:00Z,80.37931034482759
2016-03-27T08:00:00Z,80.12121212121212
2016-03-24T22:00:00Z,79
2016-04-06T00:00:00Z,78.4375
2016-03-22T23:00:00Z,78.27272727272727
2016-03-23T06:00:00Z,78.21212121212122
2016-03-20T06:00:00Z,78.0909090909091
2016-04-28T05:00:00Z,77.9375
2016-04-12T23:00:00Z,76.75757575757575
2016-03-29T23:00:00Z,76.6969696969697
2016-04-20T23:00:00Z,76.65625
2016-04-21T23:00:00Z,75.90625
2016-03-30T00:00:00Z,75.54545454545455
2016-04-23T07:00:00Z,74.75
2016-04-10T07:00:00Z,74.34615384615384
2016-04-17T02:00:00Z,74.21875
2016-04-10T06:00:00Z,71.76923076923077
2016-04-03T06:00:00Z,70.21875
2016-03-27T00:00:00Z,70.03030303030303
2016-03-28T23:00:00Z,69.87878787878788
2016-05-01T21:00:00Z,69.65517241379311
2016-03-25T23:00:00Z,69.3030303030303
2016-04-08T23:00:00Z,68.33333333333333
2016-04-14T23:00:00Z,66.84848484848484
2016-03-22T06:00:00Z,65.06060606060606
2016-05-07T00:00:00Z,64.79310344827586
2016-04-19T05:00:00Z,64.28125
2016-04-17T23:00:00Z,63.96875
2016-03-23T23:00:00Z,63.78787878787879
2016-04-16T00:00:00Z,63.34375
2016-04-04T23:00:00Z,62.8125
2016-05-01T05:00:00Z,62.56666666666667
2016-04-30T06:00:00Z,62.166666666666664
2016-03-30T23:00:00Z,60.78787878787879
2016-04-15T05:00:00Z,60.78787878787879
2016-04-23T00:00:00Z,60.40625
2016-05-08T02:00:00Z,59.25925925925926
2016-04-02T00:00:00Z,58.60606060606061
2016-03-21T23:00:00Z,57.75757575757576
2016-04-15T00:00:00Z,57.75757575757576
2016-04-01T05:00:00Z,56.696969696969695
2016-05-06T00:00:00Z,55.13793103448276
2016-04-18T23:00:00Z,54.09375
2016-03-21T06:00:00Z,53.96969696969697
2016-04-28T00:00:00Z,53.3125
2016-04-10T01:00:00Z,53.25925925925926
2016-03-21T00:00:00Z,53.06060606060606
2016-05-07T23:00:00Z,52.96296296296296
2016-05-04T00:00:00Z,52.93103448275862
2016-03-27T06:00:00Z,52.84848484848485
2016-05-04T05:00:00Z,52.37931034482759
2016-04-17T06:00:00Z,52.15625
2016-05-01T02:00:00Z,50.96666666666667
2016-04-11T00:00:00Z,50.92
2016-04-20T05:00:00Z,50.0625
2016-05-03T04:00:00Z,50.03448275862069
2016-05-07T06:00:00Z,49.714285714285715
2016-03-14T22:00:00Z,49.45454545454545
2016-03-16T05:00:00Z,48.84848484848485
2016-05-11T05:00:00Z,48.43478260869565
2016-05-02T04:00:00Z,47.41379310344828
2016-03-16T00:00:00Z,47.06060606060606
2016-03-23T00:00:00Z,45.72727272727273
2016-05-02T05:00:00Z,45.310344827586206
2016-04-24T01:00:00Z,43.65625
2016-04-24T00:00:00Z,43.53125
2016-03-17T05:00:00Z,43.484848484848484
2016-04-24T06:00:00Z,43.21875
2016-03-27T01:00:00Z,43.21212121212121
2016-04-18T00:00:00Z,43.09375
2016-04-09T01:00:00Z,42.8
2016-05-10T00:00:00Z,42.5
2016-03-20T00:00:00Z,41.878787878787875
2016-03-13T06:00:00Z,41.39393939393939
2016-05-02T23:00:00Z,41.37931034482759
2016-05-03T00:00:00Z,40.62068965517241
2016-03-26T06:00:00Z,40
2016-04-07T00:00:00Z,39.9375
2016-04-23T06:00:00Z,39.9375
2016-03-25T01:00:00Z,39.84848484848485
2016-04-29T00:00:00Z,39.8125
2016-03-18T00:00:00Z,39.27272727272727
2016-04-22T05:00:00Z,39.15625
2016-04-03T00:00:00Z,38.75
2016-05-05T00:00:00Z,38.689655172413794
2016-04-12T00:00:00Z,38.54545454545455
2016-04-25T05:00:00Z,38.375
2016-04-25T23:00:00Z,38.28125
2016-03-27T05:00:00Z,37.81818181818182
2016-04-14T00:00:00Z,37.42424242424242
2016-04-28T01:00:00Z,37.40625
2016-04-29T05:00:00Z,37.40625
2016-04-06T05:00:00Z,37.28125
2016-03-12T05:00:00Z,37.06060606060606
2016-03-12T00:00:00Z,37
2016-03-28T00:00:00Z,36.63636363636363
2016-04-04T00:00:00Z,36.375
2016-03-15T04:00:00Z,35.42424242424242
2016-05-01T01:00:00Z,33.46666666666667
2016-03-29T00:00:00Z,33.27272727272727
2016-03-31T02:00:00Z,33.18181818181818
2016-05-09T05:00:00Z,32.888888888888886
2016-03-16T01:00:00Z,32.57575757575758
2016-03-26T01:00:00Z,32.303030303030305
2016-05-11T00:00:00Z,32
2016-04-30T01:00:00Z,31.966666666666665
2016-03-15T00:00:00Z,31.939393939393938
2016-05-08T00:00:00Z,31.85185185185185
2016-04-30T00:00:00Z,31.7
2016-05-02T03:00:00Z,31.620689655172413
2016-04-05T01:00:00Z,31.545454545454547
2016-04-08T05:00:00Z,31.25
2016-04-05T04:00:00Z,30.96969696969697
2016-03-19T00:00:00Z,30.90909090909091
2016-03-22T00:00:00Z,30.87878787878788
2016-04-01T01:00:00Z,30.181818181818183
2016-05-06T04:00:00Z,30.03448275862069
2016-03-31T00:00:00Z,29.78787878787879
2016-03-24T23:00:00Z,29.575757575757574
2016-04-30T04:00:00Z,29.066666666666666
2016-04-02T06:00:00Z,29.03030303030303
2016-03-18T05:00:00Z,28.727272727272727
2016-03-18T02:00:00Z,28.636363636363637
2016-03-15T03:00:00Z,28.606060606060606
2016-03-13T00:00:00Z,28.303030303030305
2016-04-25T00:00:00Z,28.15625
2016-04-21T05:00:00Z,27.8125
2016-04-08T00:00:00Z,27.40625
2016-04-27T00:00:00Z,27.40625
2016-04-22T02:00:00Z,27.28125
2016-05-09T00:00:00Z,26.703703703703702
2016-04-22T01:00:00Z,25.9375
2016-03-17T00:00:00Z,25.696969696969695
2016-04-20T00:00:00Z,25.09375
2016-04-22T00:00:00Z,25
2016-05-02T01:00:00Z,24.96551724137931
2016-04-27T05:00:00Z,24.84375
2016-04-03T01:00:00Z,24.3125
2016-05-07T01:00:00Z,24.178571428571427
2016-05-12T05:00:00Z,23.61111111111111
2016-05-04T02:00:00Z,23.551724137931036
2016-04-06T01:00:00Z,23.0625
2016-04-09T00:00:00Z,23
2016-04-09T02:00:00Z,22.533333333333335
2016-04-05T00:00:00Z,22.151515151515152
2016-03-12T01:00:00Z,22
2016-04-13T04:00:00Z,21.96969696969697
2016-04-28T02:00:00Z,21.9375
2016-05-06T01:00:00Z,21.75862068965517
2016-04-07T01:00:00Z,21.71875
2016-04-14T05:00:00Z,21.636363636363637
2016-04-09T05:00:00Z,21.620689655172413
2016-04-05T02:00:00Z,21.606060606060606
2016-04-13T00:00:00Z,21.242424242424242
2016-05-02T00:00:00Z,20.689655172413794
2016-04-13T01:00:00Z,20.666666666666668
2016-04-13T02:00:00Z,20.575757575757574
2016-05-04T01:00:00Z,20.344827586206897
2016-03-19T02:00:00Z,20.333333333333332
2016-05-06T03:00:00Z,20.137931034482758
2016-05-09T01:00:00Z,19.88888888888889
2016-04-01T04:00:00Z,19.848484848484848
2016-04-01T00:00:00Z,19.818181818181817
2016-03-19T01:00:00Z,19.757575757575758
2016-05-02T02:00:00Z,19.724137931034484
2016-03-24T00:00:00Z,19.484848484848484
2016-03-14T04:00:00Z,19.454545454545453
2016-03-19T03:00:00Z,19.424242424242426
2016-03-25T05:00:00Z,19.303030303030305
2016-05-11T04:00:00Z,19.130434782608695
2016-03-21T02:00:00Z,19.12121212121212
2016-05-07T02:00:00Z,18.928571428571427
2016-04-23T02:00:00Z,18.46875
2016-04-22T03:00:00Z,18.28125
2016-04-27T01:00:00Z,18.125
2016-05-04T04:00:00Z,17.75862068965517
2016-04-11T01:00:00Z,17.6
2016-04-26T01:00:00Z,17.5
2016-03-27T23:00:00Z,17.454545454545453
2016-04-09T03:00:00Z,17.379310344827587
2016-05-08T06:00:00Z,17.11111111111111
2016-05-08T01:00:00Z,16.814814814814813
2016-05-06T02:00:00Z,16.79310344827586
2016-04-30T05:00:00Z,16.4
2016-05-10T02:00:00Z,16.333333333333332
2016-04-29T01:00:00Z,16.21875
2016-03-20T01:00:00Z,15.969696969696969
2016-04-22T04:00:00Z,15.875
2016-04-24T02:00:00Z,15.6875
2016-03-23T01:00:00Z,15.545454545454545
2016-03-13T05:00:00Z,15.484848484848484
2016-04-02T03:00:00Z,15.484848484848484
2016-05-10T04:00:00Z,15.458333333333334
2016-04-04T01:00:00Z,15.4375
2016-03-23T02:00:00Z,15.242424242424242
2016-04-19T00:00:00Z,15.21875
2016-03-22T01:00:00Z,15.090909090909092
2016-04-27T02:00:00Z,14.8125
2016-04-28T03:00:00Z,14.8125
2016-04-05T05:00:00Z,14.787878787878787
2016-05-12T02:00:00Z,14.736842105263158
2016-04-25T01:00:00Z,14.625
2016-03-30T01:00:00Z,14.424242424242424
2016-03-18T01:00:00Z,14.393939393939394
2016-04-23T01:00:00Z,14.375
2016-03-13T01:00:00Z,14.363636363636363
2016-03-17T01:00:00Z,14.212121212121213
2016-03-28T04:00:00Z,13.969696969696969
2016-04-23T03:00:00Z,13.96875
2016-04-30T03:00:00Z,13.966666666666667
2016-04-11T05:00:00Z,13.96
2016-04-13T05:00:00Z,13.666666666666666
2016-03-24T01:00:00Z,13.606060606060606
